Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-01-13,13:18:46,"""CNR8463251""",Completed,"""CID8529587""",eBike,Chanakyapuri,Inderlok,7.7,29.7,null,null,null,null,null,null,101,32.9,4.2,4.1,Cash
2024-09-02,11:20:46,"""CNR8990090""",Completed,"""CID7157419""",Auto,Jasola,South Extension,3.4,31.3,null,null,null,null,null,null,652,41.02,4.6,3.9,Debit Card
2024-11-27,12:14:26,"""CNR4835668""",Completed,"""CID6551572""",Premier Sedan,Okhla,Sadar Bazar Gurgaon,4.4,22.3,null,null,null,null,null,null,683,38.66,4.7,5.0,Cash
2024-08-23,09:08:59,"""CNR7983123""",No Driver Found,"""CID7700763""",Go Sedan,Ramesh Nagar,Udyog Bhawan,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-07-09,05:30:15,"""CNR6514516""",Incomplete,"""CID9966460""",Go Mini,INA Market,Rohini East,3.9,26.7,null,null,null,null,1,Other Issue,794,2.36,null,null,Cash
2024-07-28,14:13:14,"""CNR2624255""",Completed,"""CID7871167""",Premier Sedan,Keshav Puram,Maidan Garhi,5.4,28.9,null,null,null,null,null,null,73,28.4,4.3,4.2,Debit Card
2024-06-27,19:07:58,"""CNR3757701""",Completed,"""CID3730680""",Auto,Panipat,Cyber Hub,13.2,29.0,null,null,null,null,null,null,334,20.39,4.3,4.6,UPI
2024-03-08,16:35:40,"""CNR2638656""",Incomplete,"""CID3022552""",eBike,Indraprastha,Pulbangash,6.5,13.9,null,null,null,null,1,Customer Demand,685,15.02,null,null,Debit Card
2024-12-18,20:28:04,"""CNR2463336""",Completed,"""CID9496144""",Go Mini,Tis Hazari,Tughlakabad,5.1,37.0,null,null,null,null,null,null,893,15.02,3.2,4.9,UPI
2024-02-16,14:51:57,"""CNR7794192""",No Driver Found,"""CID8630694""",Auto,Hauz Rani,GTB Nagar,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-08-18,03:40:41,"""CNR1475725""",Completed,"""CID1881839""",eBike,Golf Course Road,Chandni Chowk,6.1,38.5,null,null,null,null,null,null,187,30.91,3.3,4.3,UPI
2024-08-13,10:06:45,"""CNR6757041""",Completed,"""CID1029460""",Auto,Adarsh Nagar,Mandi House,12.3,23.0,null,null,null,null,null,null,397,23.27,3.2,4.2,Uber Wallet
2024-08-25,16:31:07,"""CNR7383550""",Completed,"""CID6836506""",Premier Sedan,Rohini East,Chirag Delhi,14.6,28.7,null,null,null,null,null,null,68,36.32,4.2,4.1,Uber Wallet
2024-06-01,11:09:10,"""CNR6465175""",Completed,"""CID6134850""",Go Sedan,Ambience Mall,IMT Manesar,4.0,39.2,null,null,null,null,null,null,796,13.6,4.2,4.2,UPI
2024-06-08,09:41:22,"""CNR5182567""",No Driver Found,"""CID6166508""",Bike,Janakpuri,Yamuna Bank,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-12-10,19:01:52,"""CNR1372277""",No Driver Found,"""CID4000939""",Go Mini,Pulbangash,India Gate,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-06-03,12:25:27,"""CNR6676627""",Completed,"""CID9119295""",Go Sedan,Lal Quila,Green Park,12.6,30.2,null,null,null,null,null,null,514,43.65,4.3,4.4,UPI
2024-05-16,10:54:11,"""CNR7802555""",No Driver Found,"""CID5075481""",Auto,Ashram,Connaught Place,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-02-13,10:29:03,"""CNR7782378""",Incomplete,"""CID6468528""",Bike,Madipur,Pulbangash,2.8,17.5,null,null,null,null,1,Customer Demand,472,1.7,null,null,UPI
2024-04-27,09:58:48,"""CNR7367723""",Cancelled by Customer,"""CID1026663""",Go Sedan,Peeragarhi,Okhla,14.3,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-09-09,20:24:29,"""CNR9238118""",Cancelled by Customer,"""CID9401907""",Auto,Kadarpur,Noida Sector 18,10.0,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-04-24,06:42:07,"""CNR4174839""",No Driver Found,"""CID5691881""",Go Mini,Pragati Maidan,Basai Dhankot,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-05-31,18:17:07,"""CNR7592343""",Completed,"""CID3874628""",Go Sedan,Mayur Vihar,Malviya Nagar,13.2,36.2,null,null,null,null,null,null,344,22.68,4.6,4.6,Debit Card
2024-09-03,22:31:03,"""CNR6161755""",Cancelled by Customer,"""CID6534679""",Bike,Jahangirpuri,Connaught Place,17.6,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-12-29,17:08:12,"""CNR3517614""",Completed,"""CID7293567""",Go Sedan,IIT Delhi,Pataudi Chowk,6.2,24.0,null,null,null,null,null,null,1147,19.95,4.2,3.7,UPI
2024-10-10,23:04:27,"""CNR1814950""",Completed,"""CID5995581""",Go Mini,Sarojini Nagar,Nirman Vihar,8.8,31.0,null,null,null,null,null,null,117,3.36,4.2,4.3,UPI
2024-12-24,17:51:12,"""CNR4226984""",No Driver Found,"""CID7256346""",Go Mini,Noida Film City,Vinobapuri,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-11-29,16:52:10,"""CNR4107169""",Completed,"""CID2798659""",Go Sedan,Chanakyapuri,Lok Kalyan Marg,6.9,35.7,null,null,null,null,null,null,1812,18.03,4.2,4.0,UPI
2024-06-20,20:25:31,"""CNR1648943""",Cancelled by Driver,"""CID7953229""",Go Mini,Tilak Nagar,ITO,10.0,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-02-21,14:17:27,"""CNR9164456""",Completed,"""CID4450842""",Go Sedan,IIT Delhi,Munirka,6.4,43.4,null,null,null,null,null,null,252,23.05,4.3,3.8,Cash
2024-04-26,19:59:23,"""CNR7852610""",Completed,"""CID3840964""",Go Mini,MG Road,Chandni Chowk,12.3,22.8,null,null,null,null,null,null,167,17.85,4.3,4.2,Cash
2024-06-06,08:36:23,"""CNR8532713""",Completed,"""CID9852807""",eBike,Preet Vihar,Noida Film City,4.2,38.2,null,null,null,null,null,null,547,6.32,4.2,4.4,UPI
2024-07-31,18:09:03,"""CNR9405796""",Cancelled by Driver,"""CID3812433""",Auto,Vinobapuri,Dwarka Mor,6.0,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-11-16,09:43:37,"""CNR8808338""",Completed,"""CID3132145""",Go Sedan,Mayur Vihar,Janakpuri,12.5,41.0,null,null,null,null,null,null,613,15.88,3.9,4.4,Debit Card
2024-07-11,15:56:19,"""CNR1354449""",Completed,"""CID5561844""",eBike,Old Gurgaon,Khandsa,7.6,32.1,null,null,null,null,null,null,688,35.78,4.1,4.2,Cash
2024-05-15,15:43:42,"""CNR4667401""",Completed,"""CID1173756""",Auto,Khandsa,Kanhaiya Nagar,6.6,28.4,null,null,null,null,null,null,728,46.03,4.3,4.6,Debit Card
2024-06-18,10:27:12,"""CNR3754389""",Completed,"""CID5925383""",Bike,Chanakyapuri,Ghitorni Village,13.8,34.3,null,null,null,null,null,null,995,26.76,4.2,3.8,Uber Wallet
2024-07-20,21:01:32,"""CNR1734701""",Completed,"""CID6739521""",Go Sedan,Sarojini Nagar,Saket,5.9,40.1,null,null,null,null,null,null,995,41.36,4.3,4.8,Cash
2024-09-12,19:22:45,"""CNR5544375""",Completed,"""CID5163217""",Auto,Uttam Nagar,Nehru Place,14.8,15.2,null,null,null,null,null,null,867,40.8,4.2,4.9,Cash
2024-03-16,03:08:46,"""CNR5676271""",Cancelled by Driver,"""CID1524383""",Go Sedan,Delhi Gate,Saket,9.0,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-02-01,08:53:03,"""CNR3380320""",Completed,"""CID7634223""",Auto,Ashok Vihar,Samaypur Badli,3.3,18.0,null,null,null,null,null,null,955,11.99,4.1,4.9,UPI
2024-11-06,14:26:36,"""CNR9418858""",Completed,"""CID2458920""",Go Sedan,Greater Noida,Ashok Vihar,7.6,26.4,null,null,null,null,null,null,124,38.24,3.7,4.6,UPI
2024-10-19,15:25:36,"""CNR3624171""",Cancelled by Driver,"""CID9100908""",Auto,Lajpat Nagar,Rohini,3.9,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-08-03,16:56:34,"""CNR9054096""",Completed,"""CID3194807""",Premier Sedan,Ardee City,Hero Honda Chowk,7.3,16.7,null,null,null,null,null,null,1256,28.26,4.2,5.0,Cash
2024-08-28,18:43:57,"""CNR3792324""",Cancelled by Customer,"""CID8444638""",Go Mini,Ambience Mall,Hero Honda Chowk,19.6,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-02-10,19:24:33,"""CNR1896253""",Completed,"""CID2712877""",Go Mini,Kherki Daula Toll,Noida Extension,9.1,39.2,null,null,null,null,null,null,1043,25.09,4.5,4.1,Cash
2024-01-25,17:47:52,"""CNR8998163""",Completed,"""CID1795666""",Auto,Kherki Daula Toll,DLF City Court,13.9,24.3,null,null,null,null,null,null,413,9.77,4.6,4.4,Cash
2024-02-19,17:56:11,"""CNR4000568""",Cancelled by Driver,"""CID8686013""",Go Mini,Chandni Chowk,Saket A Block,10.9,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-12-19,06:46:29,"""CNR8343905""",Completed,"""CID4264247""",Auto,Mehrauli,Rajouri Garden,10.2,25.6,null,null,null,null,null,null,163,35.58,4.7,4.0,Uber Wallet
2024-09-11,18:54:36,"""CNR5217075""",Cancelled by Customer,"""CID4257837""",Auto,Nirman Vihar,Maidan Garhi,13.0,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-07-30,12:18:24,"""CNR6394070""",Completed,"""CID3140081""",Go Sedan,Jor Bagh,Bhikaji Cama Place,7.9,20.7,null,null,null,null,null,null,447,14.73,4.3,4.4,Debit Card
2024-03-28,04:05:31,"""CNR3208323""",Completed,"""CID2169643""",Auto,AIIMS,Greater Noida,14.2,33.0,null,null,null,null,null,null,807,27.69,4.5,4.5,Uber Wallet
2024-09-28,00:43:21,"""CNR1676932""",Completed,"""CID1992692""",Auto,Indirapuram,Kalkaji,8.6,21.4,null,null,null,null,null,null,311,45.91,3.8,4.7,Uber Wallet
2024-08-24,17:57:56,"""CNR1827455""",Completed,"""CID3157603""",Go Mini,Gurgaon Railway Station,Sarojini Nagar,12.1,32.0,null,null,null,null,null,null,161,44.3,5.0,4.1,UPI
2024-01-08,03:02:41,"""CNR3512070""",Completed,"""CID6711713""",Auto,Seelampur,Sushant Lok,4.1,18.5,null,null,null,null,null,null,269,9.36,4.3,3.3,Uber Wallet
2024-01-30,13:15:10,"""CNR2164308""",Completed,"""CID8530571""",Premier Sedan,Noida Film City,Palam Vihar,12.5,19.7,null,null,null,null,null,null,353,7.0,4.6,4.3,Uber Wallet
2024-06-29,13:05:26,"""CNR5425058""",Completed,"""CID1556282""",Auto,Greater Noida,Shastri Nagar,8.2,20.5,null,null,null,null,null,null,250,33.95,4.1,4.6,Cash
2024-10-05,21:32:54,"""CNR4285912""",Completed,"""CID9327218""",Bike,INA Market,Aya Nagar,10.7,35.0,null,null,null,null,null,null,594,14.84,4.4,4.9,UPI
2024-06-19,18:30:33,"""CNR5026909""",Completed,"""CID5219485""",Go Sedan,Rajouri Garden,Adarsh Nagar,11.7,18.8,null,null,null,null,null,null,463,4.99,4.0,4.4,Uber Wallet
2024-01-25,07:59:41,"""CNR1366302""",Cancelled by Driver,"""CID3566938""",Go Sedan,Chandni Chowk,Mandi House,8.4,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-02-24,20:20:04,"""CNR8819770""",Completed,"""CID8171414""",Go Mini,Paharganj,Shahdara,13.3,32.1,null,null,null,null,null,null,319,12.62,3.7,4.2,Cash
2024-03-17,06:54:04,"""CNR7215922""",Completed,"""CID7610295""",Go Mini,Ghaziabad,Nawada,14.1,39.4,null,null,null,null,null,null,925,35.93,4.9,4.9,UPI
2024-09-20,22:05:22,"""CNR7892594""",Completed,"""CID8098043""",Go Mini,Jama Masjid,Kalkaji,7.4,30.1,null,null,null,null,null,null,274,26.47,4.5,4.2,Cash
2024-01-17,18:54:56,"""CNR4958003""",Completed,"""CID6447833""",Auto,Meerut,Shivaji Park,4.5,24.6,null,null,null,null,null,null,280,10.76,4.2,4.7,Cash
2024-06-05,18:27:21,"""CNR9056219""",Cancelled by Driver,"""CID4548541""",Bike,Dwarka Sector 21,Malviya Nagar,4.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-09-05,17:56:08,"""CNR8432850""",No Driver Found,"""CID5332291""",Premier Sedan,Old Gurgaon,Yamuna Bank,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-07-28,07:29:41,"""CNR3073365""",Cancelled by Customer,"""CID6715450""",eBike,Dwarka Mor,Chanakyapuri,18.6,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-04-20,08:46:52,"""CNR5660638""",Completed,"""CID8770314""",Bike,Mehrauli,Hauz Khas,9.9,17.4,null,null,null,null,null,null,193,20.02,4.4,4.1,UPI
2024-01-08,21:25:05,"""CNR6917651""",Completed,"""CID5563542""",Premier Sedan,Saket,Faridabad Sector 15,11.7,44.1,null,null,null,null,null,null,580,26.11,3.8,4.6,Credit Card
2024-05-23,09:46:14,"""CNR3553656""",Cancelled by Driver,"""CID4420705""",Go Mini,Vaishali,Gurgaon Sector 29,5.2,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-11-26,17:53:55,"""CNR6537102""",Completed,"""CID8666824""",Bike,Barakhamba Road,Jor Bagh,9.6,43.2,null,null,null,null,null,null,620,33.54,4.6,4.9,UPI
2024-08-15,22:47:54,"""CNR3642234""",Completed,"""CID9163249""",Bike,DLF Phase 3,AIIMS,11.7,25.6,null,null,null,null,null,null,117,8.01,4.6,4.8,UPI
2024-11-08,19:13:29,"""CNR2774568""",Completed,"""CID7121116""",Go Sedan,Moolchand,Chandni Chowk,15.0,33.6,null,null,null,null,null,null,976,41.26,3.4,4.3,Cash
2024-10-06,11:34:11,"""CNR8319200""",Completed,"""CID1169594""",Go Sedan,Raj Nagar Extension,Rohini,10.7,29.6,null,null,null,null,null,null,2322,38.91,4.9,4.3,Credit Card
2024-10-27,13:58:21,"""CNR2612649""",Completed,"""CID4965523""",Go Sedan,Paschim Vihar,Tagore Garden,12.0,24.6,null,null,null,null,null,null,633,2.93,3.2,4.9,Cash
2024-08-12,18:13:05,"""CNR2908037""",Completed,"""CID3280063""",Auto,Saket,Akshardham,6.8,24.7,null,null,null,null,null,null,292,48.52,4.2,4.8,Debit Card
2024-11-10,14:32:02,"""CNR2615903""",Cancelled by Driver,"""CID7992836""",Go Mini,Delhi Gate,Connaught Place,10.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-06-07,10:56:25,"""CNR9450274""",Completed,"""CID1322913""",Go Sedan,Seelampur,Kadarpur,5.4,41.0,null,null,null,null,null,null,498,45.66,3.8,4.4,Uber Wallet
2024-09-23,12:52:10,"""CNR1808462""",Cancelled by Customer,"""CID1146491""",Premier Sedan,Khandsa,Sikanderpur,12.9,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-06-13,07:27:54,"""CNR9018303""",Incomplete,"""CID7491203""",Go Sedan,Ardee City,Netaji Subhash Place,6.9,24.8,null,null,null,null,1,Other Issue,51,15.14,null,null,Uber Wallet
2024-09-18,19:46:21,"""CNR5383776""",Completed,"""CID8102277""",Auto,Rithala,Peeragarhi,5.9,18.8,null,null,null,null,null,null,59,34.09,4.6,4.3,Cash
2024-09-02,10:20:15,"""CNR3792274""",Cancelled by Customer,"""CID5547185""",Go Mini,Panipat,Arjangarh,14.4,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-08-27,19:55:31,"""CNR9662780""",Completed,"""CID6320055""",Bike,Model Town,Tughlakabad,11.8,40.7,null,null,null,null,null,null,283,21.57,3.9,4.2,UPI
2024-03-12,21:05:32,"""CNR2701763""",No Driver Found,"""CID1601195""",Go Sedan,Panipat,Patel Chowk,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-03-12,12:42:35,"""CNR4325653""",Completed,"""CID8232923""",Go Sedan,Kashmere Gate,Greater Noida,2.1,23.1,null,null,null,null,null,null,272,5.92,4.0,4.4,Cash
2024-04-21,16:40:38,"""CNR8448596""",Completed,"""CID6531617""",Go Sedan,Welcome,Faridabad Sector 15,5.8,21.1,null,null,null,null,null,null,808,45.64,4.2,4.4,Cash
2024-01-07,09:59:04,"""CNR8433551""",No Driver Found,"""CID8846446""",Bike,Inderlok,Ramesh Nagar,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-06-30,16:05:10,"""CNR5477666""",Completed,"""CID1272706""",Auto,Udyog Vihar Phase 4,Meerut,12.0,44.6,null,null,null,null,null,null,539,5.24,3.6,4.5,Credit Card
2024-02-13,21:28:08,"""CNR2160991""",Completed,"""CID4028418""",eBike,Lajpat Nagar,Rohini East,14.4,36.1,null,null,null,null,null,null,165,13.61,3.9,4.5,UPI
2024-06-17,08:21:29,"""CNR4572538""",Completed,"""CID1224377""",Go Sedan,Punjabi Bagh,Barakhamba Road,12.4,37.1,null,null,null,null,null,null,998,7.25,4.6,4.6,UPI
2024-01-18,21:19:43,"""CNR9780776""",Completed,"""CID8501488""",Auto,Model Town,Punjabi Bagh,12.9,43.8,null,null,null,null,null,null,86,47.73,4.3,3.7,UPI
2024-08-11,13:57:14,"""CNR5272420""",No Driver Found,"""CID8541242""",Go Mini,Sushant Lok,Tis Hazari,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-02-17,19:04:18,"""CNR6375231""",Completed,"""CID2417265""",Go Sedan,Kherki Daula Toll,Narsinghpur,10.0,33.5,null,null,null,null,null,null,657,6.19,4.3,4.1,UPI
2024-05-16,10:20:45,"""CNR8551362""",Cancelled by Driver,"""CID1827836""",Go Sedan,IGNOU Road,Chanakyapuri,6.4,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-01-13,08:26:12,"""CNR3623511""",Completed,"""CID6103543""",Go Sedan,Subhash Nagar,Sushant Lok,14.5,18.2,null,null,null,null,null,null,570,25.06,4.3,4.5,Cash
2024-08-04,18:31:08,"""CNR9028490""",Completed,"""CID2144311""",eBike,Badarpur,Gurgaon Sector 29,14.3,28.9,null,null,null,null,null,null,671,2.11,4.6,4.7,Uber Wallet
2024-07-09,22:05:27,"""CNR8716893""",Completed,"""CID6611316""",Auto,Noida Sector 62,Badshahpur,2.0,34.7,null,null,null,null,null,null,659,13.47,4.3,4.2,UPI
2024-09-19,11:52:45,"""CNR7931661""",Completed,"""CID6780026""",Bike,Arjangarh,Green Park,4.8,31.8,null,null,null,null,null,null,580,24.39,4.3,4.2,Uber Wallet
2024-09-01,20:24:37,"""CNR4235586""",Completed,"""CID1190738""",Auto,Kadarpur,Vishwavidyalaya,8.6,29.4,null,null,null,null,null,null,511,29.12,4.3,4.9,Uber Wallet
2024-08-05,13:38:03,"""CNR3524426""",Cancelled by Customer,"""CID9519002""",Auto,Paharganj,Central Secretariat,10.3,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-04-27,14:13:52,"""CNR6900139""",Completed,"""CID9357818""",Auto,Subhash Nagar,Hauz Rani,13.9,36.7,null,null,null,null,null,null,561,30.78,4.3,4.9,Cash
2024-08-17,11:17:41,"""CNR8894292""",Completed,"""CID7849485""",Go Sedan,Saket A Block,Panipat,11.0,32.3,null,null,null,null,null,null,262,44.41,4.2,4.3,Cash
2024-02-28,20:22:14,"""CNR7686156""",Cancelled by Driver,"""CID2377755""",Premier Sedan,Lajpat Nagar,DLF Phase 3,4.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-06-17,14:43:44,"""CNR8243630""",Completed,"""CID3630206""",Bike,Moolchand,Nawada,10.5,28.2,null,null,null,null,null,null,482,16.44,3.8,4.3,Uber Wallet
2024-08-28,07:13:53,"""CNR9810760""",Cancelled by Customer,"""CID7120885""",Go Sedan,Meerut,Vaishali,8.3,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-08-15,10:31:11,"""CNR3713439""",Completed,"""CID7917226""",Auto,Udyog Vihar,Gurgaon Sector 29,4.5,40.6,null,null,null,null,null,null,81,25.33,4.3,4.8,Cash
2024-10-11,20:54:52,"""CNR7249634""",Incomplete,"""CID4033734""",Auto,Jasola,Saket,9.4,15.3,null,null,null,null,1,Vehicle Breakdown,659,11.45,null,null,Debit Card
2024-01-17,20:27:34,"""CNR3487481""",Completed,"""CID6851906""",eBike,Netaji Subhash Place,Chanakyapuri,5.7,30.1,null,null,null,null,null,null,432,49.0,4.9,4.8,UPI
2024-06-29,21:43:12,"""CNR6422156""",Completed,"""CID9256606""",Go Mini,Kashmere Gate,Patel Chowk,2.3,32.0,null,null,null,null,null,null,521,13.09,4.2,4.2,Cash
2024-04-13,05:08:48,"""CNR7197293""",Completed,"""CID2597521""",Auto,Udyog Vihar,Delhi Gate,6.4,41.2,null,null,null,null,null,null,1519,43.51,4.6,5.0,Credit Card
2024-09-10,14:36:13,"""CNR9740443""",Cancelled by Customer,"""CID8512178""",Go Mini,Inderlok,Bhiwadi,19.6,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-01-21,09:30:02,"""CNR8316735""",Completed,"""CID2267009""",Premier Sedan,Sushant Lok,Hero Honda Chowk,7.9,44.6,null,null,null,null,null,null,856,10.89,3.3,4.5,UPI
2024-03-19,19:14:23,"""CNR8251927""",Completed,"""CID8363240""",Auto,Keshav Puram,Azadpur,4.8,21.3,null,null,null,null,null,null,198,34.27,4.1,5.0,UPI
2024-11-15,12:37:41,"""CNR1073527""",Completed,"""CID1236625""",Go Sedan,DLF City Court,Nehru Place,7.2,16.3,null,null,null,null,null,null,593,47.04,4.3,3.2,UPI
2024-01-24,11:08:45,"""CNR1045623""",Completed,"""CID5272162""",eBike,Punjabi Bagh,Bhiwadi,14.2,17.4,null,null,null,null,null,null,376,22.48,4.3,4.4,Cash
2024-10-16,02:37:04,"""CNR9588703""",Incomplete,"""CID3380963""",Go Mini,South Extension,Rohini,4.3,18.2,null,null,null,null,1,Other Issue,384,17.66,null,null,Debit Card
2024-08-02,11:14:46,"""CNR3558998""",No Driver Found,"""CID2969417""",Auto,Pulbangash,Pragati Maidan,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-01-28,19:21:53,"""CNR1762450""",Completed,"""CID7177244""",Go Sedan,Noida Film City,Meerut,8.8,31.7,null,null,null,null,null,null,1466,27.02,4.9,4.3,Cash
2024-12-24,05:31:12,"""CNR6140414""",Cancelled by Driver,"""CID1435102""",Auto,Gurgaon Sector 56,RK Puram,9.8,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-01-22,17:51:46,"""CNR4854633""",Completed,"""CID9663706""",Auto,Sikanderpur,Mayur Vihar,13.8,37.6,null,null,null,null,null,null,467,25.71,4.8,4.3,Cash
2024-09-21,16:29:19,"""CNR4693536""",Completed,"""CID1378416""",Go Mini,Kirti Nagar,Jama Masjid,6.2,41.9,null,null,null,null,null,null,960,7.53,4.3,4.9,Uber Wallet
2024-11-29,20:11:51,"""CNR2505933""",Incomplete,"""CID9270655""",Premier Sedan,Laxmi Nagar,Badarpur,9.7,28.3,null,null,null,null,1,Customer Demand,94,9.78,null,null,UPI
2024-05-10,07:44:50,"""CNR8912942""",Completed,"""CID2528912""",Go Sedan,INA Market,Paharganj,6.2,36.4,null,null,null,null,null,null,358,23.68,3.7,4.8,UPI
2024-01-06,22:46:20,"""CNR3319548""",Cancelled by Customer,"""CID5606835""",Auto,Raj Nagar Extension,Ramesh Nagar,10.3,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-05-13,15:29:38,"""CNR6602097""",Completed,"""CID2821725""",Go Mini,Kherki Daula Toll,Subhash Nagar,3.7,25.5,null,null,null,null,null,null,88,35.84,5.0,4.1,Cash
2024-04-04,08:27:23,"""CNR6716033""",Incomplete,"""CID3474797""",Go Mini,Vaishali,Paharganj,8.3,10.6,null,null,null,null,1,Other Issue,279,9.76,null,null,UPI
